algorithm,epsilon,L1error,L1error_sd,time,time_sd
5,0.5,2.1086349417213364,1.4796535370639647,0.0012332598368326824,9.228520420351863e-05
5,1.0,0.8261723474252521,0.2524579557485455,0.0013566017150878906,0.00023569876316210125
5,2.0,1.103113295215882,0.4417006875361642,0.0011456012725830078,3.3584030684778634e-05
5,5.0,0.6032888139028955,0.17084455941260654,0.0012050469716389973,1.728530131074564e-05
5,10.0,0.8783802386228331,0.13066637574841938,0.0012040138244628906,5.349332295778277e-05
6,0.01,1.4761904761904763,0.40963453652583925,0.0030748844146728516,0.00046590496140864557
6,0.02,1.4761904761904763,0.40963453652583925,0.002322673797607422,1.3870689421854567e-05
6,0.05,1.142857142857143,0.20203050891044216,0.002425988515218099,9.014667816085693e-05
6,0.1,1.2952706788008366,0.20911569489875786,0.002433300018310547,9.719780918456375e-05
6,0.2,1.8678477200874555,1.105907665642633,0.002382993698120117,0.00012817181172185065
6,0.5,1.2763564728523011,0.1275247489683124,0.002385695775349935,2.3826223121331268e-05
6,1.0,1.3758582691418126,0.507613003320901,0.0024184385935465493,5.985409144038879e-05
6,2.0,1.2629649890274341,0.2396265555196125,0.002415736516316732,8.536857546648726e-05
6,5.0,0.6859342604545073,0.367486453386572,0.0023762385050455728,0.00015986688237871948
6,10.0,0.7139871102675831,0.11859297545875615,0.0023866494496663413,2.5313072695148766e-05
7,0.01,1.6666666666666667,0.4714045207910316,0.0027136802673339844,0.00040239099955220693
7,0.02,1.6666666666666667,0.47140452079103157,0.0022210280100504556,6.259122190657207e-05
7,0.05,1.3333333333333333,0.47140452079103157,0.0022362867991129556,2.094498133267252e-05
7,0.1,1.3333333333333333,0.4714045207910317,0.002225001653035482,6.351945061946329e-05
7,0.2,1.7142857142857142,0.2332847374079216,0.002213637034098307,3.5926831145217064e-05
7,0.5,1.3333333333333333,0.4714045207910317,0.0023903846740722656,8.782675134931228e-05
7,1.0,1.6666666666666667,0.47140452079103157,0.002357959747314453,2.666240417279104e-05
7,2.0,1.4761904761904763,0.40963453652583925,0.0023693243662516275,1.993454351924016e-05
7,5.0,1.3333333333333333,0.47140452079103157,0.0025566418965657554,0.0001048431676661542
7,10.0,1.8205326217818287,0.2538052002796794,0.0023959477742513022,4.256838190859145e-05
